Index,Date,ClockTime,RawTime,TraceSampID,Voltage_L1_N:REAL,Voltage_L2_N:REAL,Voltage_L3_N:REAL,Current_L1:REAL,Current_L2:REAL,Current_L3:REAL,Total_Active_Power:REAL,Total_Consumed_Energy:REAL,InvOutCurrent_Real:REAL,Machine.IMotor:REAL,KesmeZamani_s:INT,KesilenAlan_m2:REAL,AutoPar.SawDiameter:REAL,AutoPar.SawThickness:REAL,AutoPar.SawTooth:DINT,Malzeme.D_H1:REAL,Malzeme.W1:REAL,Z_Kafa_HMI:LREAL,Kafa.Act.Pos:LREAL,Kafa.Act.Trq:LREAL,Kafa.Act.Vel:LREAL,CurrentF:REAL,CurrentS:REAL,AutoPar.FeedRate1:REAL,AutoPar.FeedRate2:REAL,AutoPar.PeripSpeed:REAL,KafaCurrent_1_abs:LREAL,Z_Accelerometer:REAL,X_Accelerometer:REAL,Y_Accelerometer:REAL,KesmeZamani_min:INT
976,2026-02-17,01:15:32,1771290932306810850,,226,"226,199997","226,699997","33,4000015","33,7999992","32,7599983",19328,19838,"27,3519192","42,0769196",29,"2,20988393","899,999878","4,19999981",60,292,115,"-260,7362823","189,2521986","-4,6","-2,864088331","2,87363195",125,"0,0649999976","2,87363195",125,"0,1886","47,9777794","48,3555603","44,7396889",1
977,2026-02-17,01:15:32,1771290932406812418,,226,"226,199997","226,699997","33,4000015","33,7999992","32,7599983",19328,19838,"27,4680595","42,2615395",30,"2,20988393","899,999878","4,19999981",60,292,115,"-261,0235596","188,9649497","-4,9","-2,853785242","2,87363195",125,"0,0649999976","2,87363195",125,"0,1968","47,7396889","48,4222183","44,0412712",1
978,2026-02-17,01:15:33,1771290932506812536,,226,"226,199997","226,699997","33,4000015","33,7999992","32,7599983",19328,19838,"27,8164902","42,7999992",30,"2,20988393","899,999878","4,19999981",60,292,115,"-261,3108673","188,6775989","-4,8","-2,863662583","2,87363195",125,"0,0649999976","2,87363195",125,"0,1886","47,6444397","47,533329","44,7555618",1
979,2026-02-17,01:15:33,1771290932606813477,,226,"226,199997","226,699997","33,4000015","33,7999992","32,7599983",19328,19838,"27,9907093","43,0615387",30,"2,20988393","899,999878","4,19999981",60,292,115,"-261,5982666","188,3901073","-4,2","-2,894742148","2,87363195",125,"0,0649999976","2,87363195",125,"0,1763","47,9396782","48,4000015","44,5492096",1
980,2026-02-17,01:15:33,1771290932706813966,,226,"226,199997","226,699997","33,4000015","33,7999992","32,7599983",19328,19838,"27,5841999","42,4307709",30,"2,20988393","899,999878","4,19999981",60,292,115,"-261,8856659","188,1027932","-4,2","-2,869623048","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,5650787","48,2380905","44,5936508",1
981,2026-02-17,01:15:33,1771290932806815154,,226,"226,199997","226,699997","33,4000015","33,7999992","32,7599983",19328,19838,"27,1777","41,8153801",30,"2,20988393","899,999878","4,19999981",60,292,115,"-262,1729584","187,8154964","-4,4","-2,87600926","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","47,6254005","48,3809509","44,533329",1
982,2026-02-17,01:15:33,1771290932906816415,,226,"226,199997","226,699997","33,4000015","33,7999992","32,7599983",19328,19838,"27,1196308","41,7230797",30,"2,20988393","899,999878","4,19999981",60,292,115,"-262,4603424","187,528152","-4,9","-2,8609378","2,87363195",125,"0,0649999976","2,87363195",125,"0,2009","47,9047585","48,4952393","44,530159",1
983,2026-02-17,01:15:33,1771290933006817671,,226,"226,199997","226,699997","33,4000015","33,7999992","32,7599983",19328,19838,"26,9454098","41,4615402",30,"2,20988393","899,999878","4,19999981",60,292,115,"-262,7475433","187,2408569","-4,9","-2,878223147","2,87363195",125,"0,0649999976","2,87363195",125,"0,1927","47,3777809","48,1206398","44,2952385",1
984,2026-02-17,01:15:33,1771290933106818059,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19838,"26,7131195","41,0923119",30,"2,20988393","899,999878","4,19999981",60,292,115,"-263,0349884","186,9534108","-4,5","-2,885120256","2,87363195",125,"0,0649999976","2,87363195",125,"0,1886","47,4857101","48,2666702","44,2095299",1
985,2026-02-17,01:15:33,1771290933206818670,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19838,"26,5389099","40,8307686",30,"2,20988393","899,999878","4,19999981",60,292,115,"-263,3224792","186,6658974","-4,4","-2,885375704","2,87363195",125,"0,0649999976","2,87363195",125,"0,1763","47,0666695","47,9873009","44,1460304",1
986,2026-02-17,01:15:33,1771290933306819636,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19838,"26,8292694","41,2769203",30,"2,20988393","899,999878","4,19999981",60,292,115,"-263,609848","186,3785582","-4,2","-2,888355936","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","47,530159","48,2539711","44,2031708",1
987,2026-02-17,01:15:33,1771290933406821054,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19838,"27,2938404","41,9846191",31,"2,20988393","899,999878","4,19999981",60,292,115,"-263,8971252","186,0913673","-4,8","-2,868005208","2,87363195",125,"0,0649999976","2,87363195",125,"0,2009","48,0634918","48,3492088","44,9079399",1
988,2026-02-17,01:15:34,1771290933506822272,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19838,"27,4099903","42,1692314",31,"2,20988393","899,999878","4,19999981",60,292,115,"-264,1842804","185,8042095","-5,1","-2,860256604","2,87363195",125,"0,0649999976","2,87363195",125,"0,2091","47,7142906","48,1428604","44,7777786",1
989,2026-02-17,01:15:34,1771290933606822533,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19838,"27,7584209","42,7076912",31,"2,20988393","899,999878","4,19999981",60,292,115,"-264,472168","185,5162839","-4,4","-2,872177533","2,87363195",125,"0,0649999976","2,87363195",125,"0,1845","47,8031807","48,4984093","44,2539711",1
990,2026-02-17,01:15:34,1771290933706823653,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19838,"27,5261307","42,3538513",31,"2,20988393","899,999878","4,19999981",60,292,115,"-264,7593384","185,2290625",-4,"-2,877797399","2,87363195",125,"0,0649999976","2,87363195",125,"0,1517","47,079361","48,079361","44,165081",1
991,2026-02-17,01:15:34,1771290933806824574,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19838,"27,2938404","41,9846191",31,"2,20988393","899,999878","4,19999981",60,292,115,"-265,0466003","184,9418289",-4,"-2,881629126","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,473011","48,3492088","44,2761917",1
992,2026-02-17,01:15:34,1771290933906825581,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19838,"27,1196308","41,7230797",31,"2,20988393","899,999878","4,19999981",60,292,115,"-265,3339539","184,6544993","-4,4","-2,870133945","2,87363195",125,"0,0649999976","2,87363195",125,"0,1763","48,0444489","47,8063507","44,9269791",1
993,2026-02-17,01:15:34,1771290934006826523,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19849,"27,0034809","41,5384598",31,"2,20988393","899,999878","4,19999981",60,292,115,"-265,6212921","184,3671356","-4,5","-2,881203379","2,87363195",125,"0,0649999976","2,87363195",125,"0,1886","47,6761894","48,0444489","44,168251",1
994,2026-02-17,01:15:34,1771290934106827545,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19849,"26,7131195","41,0923119",31,"2,20988393","899,999878","4,19999981",60,292,115,"-265,9087372","184,0797579","-4,9","-2,863321986","2,87363195",125,"0,0649999976","2,87363195",125,"0,2009","47,1841316","48,0539703","43,771431",1
995,2026-02-17,01:15:34,1771290934206828257,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19849,"26,4808407","40,7384605",31,"2,20988393","899,999878","4,19999981",60,292,115,"-266,1960449","183,7923857","-4,5","-2,871240888","2,87363195",125,"0,0649999976","2,87363195",125,"0,1763","47,7999992","47,8730202","44,7428589",1
996,2026-02-17,01:15:34,1771290934306828746,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19849,"26,3646908","40,5538406",31,"2,20988393","899,999878","4,19999981",60,292,115,"-266,4834595","183,5049939","-4,4","-2,872773579","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","47,3587303","48,1047592","44,4888916",1
997,2026-02-17,01:15:34,1771290934406830875,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19849,"26,7131195","41,0923119",32,"2,20988393","899,999878","4,19999981",60,292,115,"-266,7708588","183,2175415","-4,3","-2,882140023","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","48,2412682","47,7682495","44,7619095",1
998,2026-02-17,01:15:35,1771290934506831063,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19849,"26,9454098","41,4615402",32,"2,20988393","899,999878","4,19999981",60,292,115,"-267,0578766","182,9304918","-4,6","-2,895763942","2,87363195",125,"0,0649999976","2,87363195",125,"0,2009","46,9428596","48,1809502","44,5714302",1
999,2026-02-17,01:15:35,1771290934606831767,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19849,"27,1196308","41,7230797",32,"2,20988393","899,999878","4,19999981",60,292,115,"-267,345871","182,6426886","-4,7","-2,846036639","2,87363195",125,"0,0649999976","2,87363195",125,"0,1968","47,4253998","48,2476196","44,3936501",1
1000,2026-02-17,01:15:35,1771290934706832987,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19849,"27,4099903","42,1692314",32,"2,20988393","899,999878","4,19999981",60,292,115,"-267,6330109","182,355463","-4,2","-2,862981388","2,87363195",125,"0,0649999976","2,87363195",125,"0,164","47,6412697","48,0158691","44,7238083",1
1001,2026-02-17,01:15:35,1771290934806833823,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19849,"27,1777","41,8153801",32,"2,20988393","899,999878","4,19999981",60,292,115,"-267,9202728","182,0682311","-4,3","-2,860426903","2,87363195",125,"0,0649999976","2,87363195",125,"0,1763","47,69841","48,4888916","44,225399",1
1002,2026-02-17,01:15:35,1771290934906834109,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19849,"26,9454098","41,4615402",32,"2,20988393","899,999878","4,19999981",60,292,115,"-268,2075958","181,7808245","-4,2","-2,870644842","2,87363195",125,"0,0649999976","2,87363195",125,"0,1599","47,5523796","48,0095291","44,6412697",1
1003,2026-02-17,01:15:35,1771290935006835496,,"226,300003","226,300003","226,899994",33,"33,3800011","32,1599998",19072,19849,"26,7712002","41,1846199",32,"2,20988393","899,999878","4,19999981",60,292,115,"-268,4948425","181,4935064","-3,9","-2,898659025","2,87363195",125,"0,0649999976","2,87363195",125,"0,1681","47,0444489","48,1365089","44,2031708",1
1004,2026-02-17,01:15:35,1771290935106836074,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19849,"26,7712002","41,1846199",32,"2,20988393","899,999878","4,19999981",60,292,115,"-268,7823334","181,2061415","-4,5","-2,869197301","2,87363195",125,"0,0649999976","2,87363195",125,"0,1927","47,6888885","48,1238098","44,4317513",1
1005,2026-02-17,01:15:35,1771290935206839474,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19849,"26,3066196","40,4769211",32,"2,20988393","899,999878","4,19999981",60,292,115,"-269,0697632","180,918677","-4,1","-2,872432981","2,87363195",125,"0,0649999976","2,87363195",125,"0,1681","47,9269791","48,0603218","44,7650795",1
1006,2026-02-17,01:15:35,1771290935306838138,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19849,"26,0743294","40,1076889",32,"2,20988393","899,999878","4,19999981",60,292,115,"-269,3569031","180,6316149","-4,7","-2,856765475","2,87363195",125,"0,0649999976","2,87363195",125,"0,1927","47,5492096","48,2888908","44,168251",1
1007,2026-02-17,01:15:35,1771290935406841948,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19849,"26,1324005","40,2000008",33,"2,20988393","899,999878","4,19999981",60,292,115,"-269,6445313","180,3438738","-4,2","-2,875157765","2,87363195",125,"0,0649999976","2,87363195",125,"0,164","46,8793602","48,1714287","43,99683",1
1008,2026-02-17,01:15:36,1771290935506840489,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19849,"26,42276","40,6461487",33,"2,20988393","899,999878","4,19999981",60,292,115,"-269,9316559","180,0566687","-4,1","-2,901979855","2,87363195",125,"0,0649999976","2,87363195",125,"0,1681","47,60952","48,1174583","44,225399",1
1009,2026-02-17,01:15:36,1771290935606841186,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19849,"26,5389099","40,8307686",33,"2,20988393","899,999878","4,19999981",60,292,115,"-270,219223","179,7692995","-4,6","-2,85412584","2,87363195",125,"0,0649999976","2,87363195",125,"0,1886","48,165081","47,9111099","45,1492119",1
1010,2026-02-17,01:15:36,1771290935706842604,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19849,"27,0034809","41,5384598",33,"2,20988393","899,999878","4,19999981",60,292,115,"-270,5065613","179,4818744","-4,1","-2,878819193","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,8381004","47,9555511","45,1174583",1
1011,2026-02-17,01:15:36,1771290935806842302,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19849,"27,2357693","41,9076881",33,"2,20988393","899,999878","4,19999981",60,292,115,"-270,793808","179,1947424","-4,5","-2,850208964","2,87363195",125,"0,0649999976","2,87363195",125,"0,1886","48,0444489","48,469841","44,3809509",1
1012,2026-02-17,01:15:36,1771290935906843762,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19849,"26,9454098","41,4615402",33,"2,20988393","899,999878","4,19999981",60,292,115,"-271,0814362","178,9070392","-4,2","-2,858127866","2,87363195",125,"0,0649999976","2,87363195",125,"0,1599","47,4285698","48,1428604","44,3714294",1
1013,2026-02-17,01:15:36,1771290936006845184,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19859,"26,6550503","41,0153809",33,"2,20988393","899,999878","4,19999981",60,292,115,"-271,3684082","178,6199704","-4,2","-2,888015338","2,87363195",125,"0,0649999976","2,87363195",125,"0,1681","47,4984093","48,2063484","44,4920692",1
1014,2026-02-17,01:15:36,1771290936106845815,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19859,"26,5969791","40,9230804",33,"2,20988393","899,999878","4,19999981",60,292,115,"-271,6560822","178,3323615","-4,3","-2,870048795","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,9682503","48,1587296","45,0476189",1
1015,2026-02-17,01:15:36,1771290936206847051,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19859,"26,4808407","40,7384605",33,"2,20988393","899,999878","4,19999981",60,292,115,"-271,9432526","178,0451056","-3,5","-2,90112836","2,87363195",125,"0,0649999976","2,87363195",125,"0,1517","47,860321","47,9777794","45,0698395",1
1016,2026-02-17,01:15:36,1771290936306847148,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19859,"26,1324005","40,2000008",33,"2,20988393","899,999878","4,19999981",60,292,115,"-272,2305298","177,7579812","-4,3","-2,864854676","2,87363195",125,"0,0649999976","2,87363195",125,"0,1886","47,4634895","48,3619003","44,1015892",1
1017,2026-02-17,01:15:36,1771290936406849012,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19859,"25,7259007","39,58461",34,"2,20988393","899,999878","4,19999981",60,292,115,"-272,5182343","177,4702466","-4,4","-2,856254578","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,533329","48,168251","44,139679",1
1018,2026-02-17,01:15:37,1771290936506849253,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19859,"25,9001198","39,8461494",34,"2,20988393","899,999878","4,19999981",60,292,115,"-272,8053436","177,1830676","-4,4","-2,882565771","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","47,5396805","48,2507896","44,4317513",1
1019,2026-02-17,01:15:37,1771290936606850260,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19859,"26,2485504","40,3846207",34,"2,20988393","899,999878","4,19999981",60,292,115,"-273,092804","176,8956484","-4,4","-2,867324012","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,3555603","48,2444496","44,3365097",1
1020,2026-02-17,01:15:37,1771290936706851062,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19859,"26,4808407","40,7384605",34,"2,20988393","899,999878","4,19999981",60,292,115,"-273,3801575","176,6081982","-3,6","-2,896870886","2,87363195",125,"0,0649999976","2,87363195",125,"0,1517","47,3650818","48,0381012","44,5650787",1
1021,2026-02-17,01:15:37,1771290936806852047,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19859,"26,8292694","41,2769203",34,"2,20988393","899,999878","4,19999981",60,292,115,"-273,6673889","176,3210722","-4,1","-2,875328064","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","47,7523804","48,2793694","44,3936501",1
1022,2026-02-17,01:15:37,1771290936906853649,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19859,"26,8873405","41,3692284",34,"2,20988393","899,999878","4,19999981",60,292,115,"-273,954895","176,0335941","-4,3","-2,863066537","2,87363195",125,"0,0649999976","2,87363195",125,"0,1763","47,6698418","48,0317497","44,4095192",1
1023,2026-02-17,01:15:37,1771290937006854189,,"226,199997","226,100006","226,699997","32,5200005","32,6800003","31,7999992",18688,19859,"26,6550503","41,0153809",34,"2,20988393","899,999878","4,19999981",60,292,115,"-274,2420044","175,7464572","-4,8","-2,865450723","2,87363195",125,"0,0649999976","2,87363195",125,"0,1927","47,9873009","48,3872986","44,9650803",1
1024,2026-02-17,01:15:37,1771290937106855019,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19859,"26,42276","40,6461487",34,"2,20988393","899,999878","4,19999981",60,292,115,"-274,5299377","175,4585511","-4,3","-2,856765475","2,87363195",125,"0,0649999976","2,87363195",125,"0,1681","47,7619095","48,2571411","44,7365112",1
1025,2026-02-17,01:15:37,1771290937206855412,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19859,"26,3646908","40,5538406",34,"2,20988393","899,999878","4,19999981",60,292,115,"-274,8169861","175,1713816","-3,5","-2,89269856","2,87363195",125,"0,0649999976","2,87363195",125,"0,1435","47,4412689","48,2793694","44,3333282",1
1026,2026-02-17,01:15:37,1771290937306856905,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19859,"25,9581909","39,9384613",34,"2,20988393","899,999878","4,19999981",60,292,115,"-275,104187","174,884211","-3,9","-2,884098462","2,87363195",125,"0,0649999976","2,87363195",125,"0,164","48,1142807","48,1460304","44,7682495",1
1027,2026-02-17,01:15:37,1771290937406858093,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19859,"25,9001198","39,8461494",35,"2,20988393","899,999878","4,19999981",60,292,115,"-275,39151","174,5969541","-4,3","-2,872858729","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","47,6031799","48,0698395","44,4952393",1
1028,2026-02-17,01:15:38,1771290937506858546,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19859,"25,7259007","39,58461",35,"2,20988393","899,999878","4,19999981",60,292,115,"-275,6790619","174,3094317","-4,5","-2,865110125","2,87363195",125,"0,0649999976","2,87363195",125,"0,1886","48,0476189","48,3206406","44,7587318",1
1029,2026-02-17,01:15:38,1771290937606859561,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19859,"25,9581909","39,9384613",35,"2,20988393","899,999878","4,19999981",60,292,115,"-275,9664917","174,0220308","-4,7","-2,849527768","2,87363195",125,"0,0649999976","2,87363195",125,"0,1845","48,2063484","48,3523788","44,774601",1
1030,2026-02-17,01:15:38,1771290937706860329,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19859,"26,0743294","40,1076889",35,"2,20988393","899,999878","4,19999981",60,292,115,"-276,2539215","173,73449","-3,8","-2,879926137","2,87363195",125,"0,0649999976","2,87363195",125,"0,1558","47,4507904","48,1238098","44,4603195",1
1031,2026-02-17,01:15:38,1771290937806861731,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19859,"26,3646908","40,5538406",35,"2,20988393","899,999878","4,19999981",60,292,115,"-276,5410309","173,4473673","-3,9","-2,881714276","2,87363195",125,"0,0649999976","2,87363195",125,"0,1599","47,7682495","48,2380905","44,6222191",1
1032,2026-02-17,01:15:38,1771290937906863632,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19859,"26,5389099","40,8307686",35,"2,20988393","899,999878","4,19999981",60,292,115,"-276,8286133","173,1598302","-3,9","-2,873454775","2,87363195",125,"0,0649999976","2,87363195",125,"0,164","48,1936493","47,9809494","44,7682495",1
1033,2026-02-17,01:15:38,1771290938006859679,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19869,"26,5389099","40,8307686",35,"2,20988393","899,999878","4,19999981",60,292,115,"-277,1156769","172,8727545","-4,4","-2,881884575","2,87363195",125,"0,0649999976","2,87363195",125,"0,1886","48,6698418","48,1777802","44,1968307",1
1034,2026-02-17,01:15:38,1771290938106864326,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19869,"26,2485504","40,3846207",35,"2,20988393","899,999878","4,19999981",60,292,115,"-277,4033661","172,5851602","-4,4","-2,85089016","2,87363195",125,"0,0649999976","2,87363195",125,"0,1804","47,8984108","48,1301613","44,920639",1
1035,2026-02-17,01:15:38,1771290938206865315,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19869,"26,2485504","40,3846207",35,"2,20988393","899,999878","4,19999981",60,292,115,"-277,6907806","172,2977001","-3,9","-2,860426903","2,87363195",125,"0,0649999976","2,87363195",125,"0,1599","47,4539719","48,1714287","44,4317513",1
1036,2026-02-17,01:15:38,1771290938306867668,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19869,"26,0743294","40,1076889",35,"2,20988393","899,999878","4,19999981",60,292,115,"-277,9779205","172,01051","-3,9","-2,875242914","2,87363195",125,"0,0649999976","2,87363195",125,"0,1558","47,4349213","48,1714287","44,1841316",1
1037,2026-02-17,01:15:38,1771290938406866678,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19869,"25,7839699","39,661541",36,"2,20988393","899,999878","4,19999981",60,292,115,"-278,2653198","171,7231178","-3,9","-2,873795373","2,87363195",125,"0,0649999976","2,87363195",125,"0,1558","47,2603188","48,0571404","44,0444489",1
1038,2026-02-17,01:15:39,1771290938506868086,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19869,"25,6097603","39,4000015",36,"2,20988393","899,999878","4,19999981",60,292,115,"-278,5522919","171,4360806","-4,1","-2,897466932","2,87363195",125,"0,0649999976","2,87363195",125,"0,1763","47,469841","48,1968307","44,6507912",1
1039,2026-02-17,01:15:39,1771290938606869051,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19869,"25,6097603","39,4000015",36,"2,20988393","899,999878","4,19999981",60,292,115,"-278,8400574","171,1483777","-4,3","-2,88103308","2,87363195",125,"0,0649999976","2,87363195",125,"0,1845","47,5111084","48,1745987","44,5174599",1
1040,2026-02-17,01:15:39,1771290938706869608,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19869,"25,7839699","39,661541",36,"2,20988393","899,999878","4,19999981",60,292,115,"-279,1276093","170,8609028","-4,1","-2,85591398","2,87363195",125,"0,0649999976","2,87363195",125,"0,1681","47,2634888","48,0444489","44,8063507",1
1041,2026-02-17,01:15:39,1771290938806870380,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19869,"25,7259007","39,58461",36,"2,20988393","899,999878","4,19999981",60,292,115,"-279,4146729","170,5737943","-4,1","-2,868601254","2,87363195",125,"0,0649999976","2,87363195",125,"0,1681","47,469841","48,3269806","43,8539696",1
1042,2026-02-17,01:15:39,1771290938906871953,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19869,"26,0743294","40,1076889",36,"2,20988393","899,999878","4,19999981",60,292,115,"-279,7021332","170,2863603","-4,2","-2,860086305","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,4412689","48,161911","44,3777809",1
1043,2026-02-17,01:15:39,1771290939006872579,,"226,399994","226,300003","226,699997","31,6599998","32,0600014","31,1599998",18304,19869,"26,2485504","40,3846207",36,"2,20988393","899,999878","4,19999981",60,292,115,"-279,989502","169,9988304","-3,7","-2,901724407","2,87363195",125,"0,0649999976","2,87363195",125,"0,1558","47,2349205","48,079361","44,4507904",1
1044,2026-02-17,01:15:39,1771290939106873228,,"226,399994","226,5","226,800003","31,1000004","31,6000004","30,5200005",17792,19869,"26,1904793","40,2923088",36,"2,20988393","899,999878","4,19999981",60,292,115,"-280,2769165","169,7114851","-3,7","-2,886397498","2,87363195",125,"0,0649999976","2,87363195",125,"0,1558","47,4857101","48,0857201","44,6698418",1
1045,2026-02-17,01:15:39,1771290939206874139,,"226,399994","226,5","226,800003","31,1000004","31,6000004","30,5200005",17792,19869,"25,9001198","39,8461494",36,"2,20988393","899,999878","4,19999981",60,292,115,"-280,5643158","169,4241832","-3,9","-2,862896238","2,87363195",125,"0,0649999976","2,87363195",125,"0,1599","47,5396805","47,7682495","44,5587311",1
1046,2026-02-17,01:15:39,1771290939306875483,,"226,399994","226,5","226,800003","31,1000004","31,6000004","30,5200005",17792,19869,"25,9001198","39,8461494",36,"2,20988393","899,999878","4,19999981",60,292,115,"-280,8514862","169,1370111","-4,1","-2,862470491","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","47,5523796","48,2698402","44,0698395",1
1047,2026-02-17,01:15:39,1771290939406876355,,"226,399994","226,5","226,800003","31,1000004","31,6000004","30,5200005",17792,19869,"25,7839699","39,661541",37,"2,20988393","899,999878","4,19999981",60,292,115,"-281,1389008","168,8495944","-4,2","-2,857872418","2,87363195",125,"0,0649999976","2,87363195",125,"0,1681","47,6571388","48,1809502","44,4793701",1
1048,2026-02-17,01:15:40,1771290939506877228,,"226,399994","226,5","226,800003","31,1000004","31,6000004","30,5200005",17792,19869,"25,4936104","39,2153893",37,"2,20988393","899,999878","4,19999981",60,292,115,"-281,4261627","168,5621927","-3,8","-2,897892679","2,87363195",125,"0,0649999976","2,87363195",125,"0,1558","47,3206406","48,1301613","44,6222191",1
1049,2026-02-17,01:15:40,1771290939606878175,,"226,399994","226,5","226,800003","31,1000004","31,6000004","30,5200005",17792,19869,"25,2032509","38,7692299",37,"2,20988393","899,999878","4,19999981",60,292,115,"-281,7138672","168,2745091","-3,6","-2,88937773","2,87363195",125,"0,0649999976","2,87363195",125,"0,1476","47,5809517","48,3714294","44,4095192",1
1050,2026-02-17,01:15:40,1771290939706878957,,"226,399994","226,5","226,800003","31,1000004","31,6000004","30,5200005",17792,19869,"25,2613201","38,8615417",37,"2,20988393","899,999878","4,19999981",60,292,115,"-282,0010986","167,9873574","-3,7","-2,871240888","2,87363195",125,"0,0649999976","2,87363195",125,"0,1558","47,7999992","47,9111099","44,9555511",1
1051,2026-02-17,01:15:40,1771290939806879804,,"226,399994","226,5","226,800003","31,1000004","31,6000004","30,5200005",17792,19869,"25,4355392","39,1384583",37,"2,20988393","899,999878","4,19999981",60,292,115,"-282,288269","167,7001885","-3,9","-2,875838961","2,87363195",125,"0,0649999976","2,87363195",125,"0,1722","48,1015892","48,2825394","44,3301582",1
